company_name,canonical_name,country,industry,aliases
Nova Engineering Ltd,Nova Engineering,France,ERP/CRM,Nova Engineering
Arc Data AB,Arc Data,Japan,IoT,Arc Data
Data Collective Ltd,Data Collective,Ireland,Media Tech,Data Collective
Micro Software Pvt Ltd,Micro Software,Switzerland,Healthcare IT,Micro Software
Web Ventures Co,Web Ventures,Australia,Government IT,Web Ventures
Ultra Platforms Corp,Ultra Platforms,Australia,AI/ML,Ultra Platforms
Aurora Technologies Inc,Aurora Technologies,France,Telecom,Aurora Technologies
Node Corp AG,Node Corp,Sweden,PropTech,Node Corp
Premier Services Inc,Premier Services,India,LegalTech,Premier Services
Swift Software GmbH,Swift Software,Poland,Software,Swift Software
Crest Technologies GmbH,Crest Technologies,Poland,Telecom,Crest Technologies
Tech Networks Corp,Tech Networks,Mexico,Government IT,Tech Networks
Flux Studio GmbH,Flux Studio,Switzerland,ERP/CRM,Flux Studio
Hyper Cloud AB,Hyper Cloud,Romania,Aerospace,Hyper Cloud
Zen Interactive AB,Zen Interactive,Romania,Software,Zen Interactive
Edge Group LLC,Edge Group,Romania,HR Tech,Edge Group
Code Data LLC,Code Data,Israel,AgriTech,Code Data
Allied Research AB,Allied Research,Singapore,Automotive Tech,Allied Research
Info Alliance Corp,Info Alliance,Israel,FinTech,Info Alliance
Forge Digital GmbH,Forge Digital,Netherlands,Data Analytics,Forge Digital
Delta Interactive Co,Delta Interactive,Brazil,Data Analytics,Delta Interactive
Orion Corp AB,Orion Corp,USA,HR Tech,Orion Corp
Premier Collective Group,Premier Collective,Australia,Blockchain,Premier Collective
Soft Innovations AG,Soft Innovations,USA,FinTech,Soft Innovations
Bolt Insights Group,Bolt Insights,USA,Data Analytics,Bolt Insights
Rapid Corp Pvt Ltd,Rapid Corp,Poland,Healthcare IT,Rapid Corp
Sigma Digital AG,Sigma Digital,South Korea,Cybersecurity,Sigma Digital
Ultra Alliance AB,Ultra Alliance,Canada,Media Tech,Ultra Alliance
Crest Labs AB,Crest Labs,Australia,Defense IT,Crest Labs
Pacific Networks Corp,Pacific Networks,Israel,Media Tech,Pacific Networks
Pacific Software SA,Pacific Software,Poland,PropTech,Pacific Software
Net Technologies Inc,Net Technologies,Switzerland,AI/ML,Net Technologies
Smart Networks GmbH,Smart Networks,Australia,Automotive Tech,Smart Networks
Nova Platforms Inc,Nova Platforms,Singapore,ERP/CRM,Nova Platforms
Link Collective Ltd,Link Collective,Romania,AI/ML,Link Collective
Net Networks Co,Net Networks,Switzerland,Telecom,Net Networks
Nordic Services GmbH,Nordic Services,France,PropTech,Nordic Services
Soft Labs Ltd,Soft Labs,Brazil,Software,Soft Labs
Arc Interactive GmbH,Arc Interactive,Germany,PropTech,Arc Interactive
Grid Dynamics Co,Grid Dynamics,Sweden,Media Tech,Grid Dynamics
Advanced Academy Corp,Advanced Academy,USA,Defense IT,Advanced Academy
Premier Services AB,Premier Services,UAE,Cybersecurity,Premier Services
Smart Alliance Co,Smart Alliance,Mexico,Automotive Tech,Smart Alliance
Alpha Solutions AB,Alpha Solutions,Australia,Defense IT,Alpha Solutions
Swift Applications Pvt Ltd,Swift Applications,Ireland,Automotive Tech,Swift Applications
Tech Group Co,Tech Group,Sweden,Logistics Tech,Tech Group
Nova Networks GmbH,Nova Networks,Poland,Cloud Computing,Nova Networks
Cyber Logic Corp,Cyber Logic,Sweden,Automotive Tech,Cyber Logic
Pro Engineering Pvt Ltd,Pro Engineering,South Korea,Gaming,Pro Engineering
Arc Logic Pvt Ltd,Arc Logic,Poland,ERP/CRM,Arc Logic
Global Logic AB,Global Logic,Singapore,FinTech,Global Logic
Solar Applications Co,Solar Applications,South Korea,EdTech,Solar Applications
Link Studio Group,Link Studio,Ireland,Software,Link Studio
Grid Collective LLC,Grid Collective,Switzerland,FinTech,Grid Collective
Nano Insights Group,Nano Insights,USA,Healthcare IT,Nano Insights
Advanced Logic Pvt Ltd,Advanced Logic,Singapore,Blockchain,Advanced Logic
Alpha Software Pvt Ltd,Alpha Software,Netherlands,Blockchain,Alpha Software
Pinnacle Consulting Ltd,Pinnacle Consulting,UAE,HR Tech,Pinnacle Consulting
Delta Infrastructure Pte Ltd,Delta Infrastructure,Brazil,Government IT,Delta Infrastructure
Sync Applications Corp,Sync Applications,USA,HR Tech,Sync Applications
Zen Solutions AB,Zen Solutions,Mexico,InsurTech,Zen Solutions
Web Applications Corp,Web Applications,Mexico,Logistics Tech,Web Applications
Zenith Studio Group,Zenith Studio,UAE,Automotive Tech,Zenith Studio
United Services AB,United Services,Romania,HR Tech,United Services
Bridge Partners Pte Ltd,Bridge Partners,Brazil,Cloud Computing,Bridge Partners
Cloud Systems GmbH,Cloud Systems,Japan,HR Tech,Cloud Systems
Hyper Engineering Ltd,Hyper Engineering,Netherlands,Defense IT,Hyper Engineering
Forge Digital LLC,Forge Digital,Poland,EdTech,Forge Digital
Link Group SA,Link Group,Germany,FinTech,Link Group
Core Software AG,Core Software,Brazil,Data Analytics,Core Software
Node Collective Pte Ltd,Node Collective,Canada,InsurTech,Node Collective
Web Academy Inc,Web Academy,Singapore,Telecom,Web Academy
Peak Group SA,Peak Group,Singapore,Aerospace,Peak Group
Digital Engineering AG,Digital Engineering,Sweden,Defense IT,Digital Engineering
Bolt Labs LLC,Bolt Labs,USA,Gaming,Bolt Labs
Pro Logic LLC,Pro Logic,Australia,Defense IT,Pro Logic
Orion Networks Corp,Orion Networks,UAE,Healthcare IT,Orion Networks
Vector Technologies LLC,Vector Technologies,USA,Media Tech,Vector Technologies
Nova Networks AG,Nova Networks,Poland,Defense IT,Nova Networks
Alpha Studio SA,Alpha Studio,Ireland,Blockchain,Alpha Studio
Alpha Innovations AB,Alpha Innovations,France,ERP/CRM,Alpha Innovations
Rapid Services Pvt Ltd,Rapid Services,UK,AI/ML,Rapid Services
Zen Consulting SA,Zen Consulting,South Korea,IT Services,Zen Consulting
Zen Platforms Ltd,Zen Platforms,Singapore,Cybersecurity,Zen Platforms
Peak Labs GmbH,Peak Labs,Singapore,Defense IT,Peak Labs
Pro Analytics Inc,Pro Analytics,Canada,Aerospace,Pro Analytics
Pixel Cloud Corp,Pixel Cloud,Sweden,IoT,Pixel Cloud
Solar Cloud Corp,Solar Cloud,France,HR Tech,Solar Cloud
Atlantic Networks GmbH,Atlantic Networks,France,FinTech,Atlantic Networks
Bridge Interactive Pvt Ltd,Bridge Interactive,Ireland,InsurTech,Bridge Interactive
Nexus Infrastructure LLC,Nexus Infrastructure,Canada,Gaming,Nexus Infrastructure
Pacific Alliance Co,Pacific Alliance,Netherlands,Data Analytics,Pacific Alliance
Micro Data Inc,Micro Data,Poland,Data Analytics,Micro Data
Rapid Engineering AG,Rapid Engineering,Romania,IT Services,Rapid Engineering
Quantum Infrastructure SA,Quantum Infrastructure,Poland,PropTech,Quantum Infrastructure
Code Intelligence LLC,Code Intelligence,Germany,LegalTech,Code Intelligence
Nova Platforms SA,Nova Platforms,Poland,ERP/CRM,Nova Platforms
Pixel Services GmbH,Pixel Services,South Korea,Defense IT,Pixel Services
Delta Consulting Pte Ltd,Delta Consulting,Australia,PropTech,Delta Consulting
Code Studio SA,Code Studio,Poland,Telecom,Code Studio
Bridge Labs Group,Bridge Labs,Australia,Logistics Tech,Bridge Labs
Summit Digital Corp,Summit Digital,Switzerland,E-Commerce,Summit Digital
Link Alliance Pvt Ltd,Link Alliance,Romania,Automotive Tech,Link Alliance
Ultra Technologies Inc,Ultra Technologies,Canada,Logistics Tech,Ultra Technologies
Hyper Innovations Pvt Ltd,Hyper Innovations,Ireland,Aerospace,Hyper Innovations
Vertex Solutions SA,Vertex Solutions,UK,E-Commerce,Vertex Solutions
Pixel Services Pvt Ltd,Pixel Services,Germany,Automotive Tech,Pixel Services
Pacific Innovations GmbH,Pacific Innovations,Singapore,FinTech,Pacific Innovations
Crest Insights Co,Crest Insights,Sweden,Logistics Tech,Crest Insights
Alpha Applications Group,Alpha Applications,UK,EdTech,Alpha Applications
Dev Data Group,Dev Data,Canada,Cybersecurity,Dev Data
Arc Studio Pte Ltd,Arc Studio,Switzerland,Marketing Tech,Arc Studio
Atlantic Technologies SA,Atlantic Technologies,Switzerland,Software,Atlantic Technologies
Flow Technologies Corp,Flow Technologies,UK,InsurTech,Flow Technologies
Delta Interactive Group,Delta Interactive,Romania,HR Tech,Delta Interactive
Ultra Ventures Co,Ultra Ventures,Mexico,Retail Tech,Ultra Ventures
Delta Technologies GmbH,Delta Technologies,Brazil,IT Services,Delta Technologies
Pro Data Corp,Pro Data,Singapore,Cybersecurity,Pro Data
Allied Insights GmbH,Allied Insights,Ireland,Data Analytics,Allied Insights
Vertex Alliance AG,Vertex Alliance,Romania,AI/ML,Vertex Alliance
United Studio SA,United Studio,Mexico,Retail Tech,United Studio
Sigma Research Inc,Sigma Research,Poland,Healthcare IT,Sigma Research
Nordic Intelligence Pvt Ltd,Nordic Intelligence,India,EdTech,Nordic Intelligence
Nano Networks Co,Nano Networks,Poland,Aerospace,Nano Networks
Sync Alliance Group,Sync Alliance,Mexico,EdTech,Sync Alliance
Flow Group SA,Flow Group,Ireland,IT Services,Flow Group
Craft Interactive GmbH,Craft Interactive,UK,E-Commerce,Craft Interactive
Sync Intelligence LLC,Sync Intelligence,Canada,IoT,Sync Intelligence
Net Consulting Ltd,Net Consulting,Israel,Media Tech,Net Consulting
Code Alliance Co,Code Alliance,Brazil,Aerospace,Code Alliance
Delta Cloud Pvt Ltd,Delta Cloud,Canada,Defense IT,Delta Cloud
Global Studio LLC,Global Studio,Sweden,Healthcare IT,Global Studio
Delta Intelligence Pte Ltd,Delta Intelligence,Israel,Logistics Tech,Delta Intelligence
Orion Partners LLC,Orion Partners,Romania,Cloud Computing,Orion Partners
Forge Services GmbH,Forge Services,Singapore,FinTech,Forge Services
Smart Group AB,Smart Group,Sweden,InsurTech,Smart Group
Allied Labs Pte Ltd,Allied Labs,Japan,Telecom,Allied Labs
Elite Group Ltd,Elite Group,Netherlands,FinTech,Elite Group
Digital Insights Co,Digital Insights,Switzerland,Blockchain,Digital Insights
Arc Systems Co,Arc Systems,Mexico,Logistics Tech,Arc Systems
Core Group Corp,Core Group,Australia,AgriTech,Core Group
Super Academy AG,Super Academy,Israel,AgriTech,Super Academy
Flow Ventures Ltd,Flow Ventures,Ireland,Cloud Computing,Flow Ventures
Apex Systems AB,Apex Systems,Australia,Software,Apex Systems
Nova Networks LLC,Nova Networks,Israel,Blockchain,Nova Networks
Prime Interactive GmbH,Prime Interactive,South Korea,Gaming,Prime Interactive
Pixel Analytics LLC,Pixel Analytics,Poland,InsurTech,Pixel Analytics
Premier Insights AB,Premier Insights,Australia,Aerospace,Premier Insights
Sync Academy GmbH,Sync Academy,Germany,InsurTech,Sync Academy
Wave Research GmbH,Wave Research,Japan,Gaming,Wave Research
Flux Data AB,Flux Data,Japan,ERP/CRM,Flux Data
Zen Services AB,Zen Services,India,Cloud Computing,Zen Services
Flow Corp LLC,Flow Corp,Ireland,EdTech,Flow Corp
Smart Data Ltd,Smart Data,Germany,Retail Tech,Smart Data
Edge Digital SA,Edge Digital,India,IT Services,Edge Digital
Pro Software LLC,Pro Software,USA,Cloud Computing,Pro Software
Byte Solutions Pvt Ltd,Byte Solutions,Ireland,IoT,Byte Solutions
Prime Works AG,Prime Works,Japan,Blockchain,Prime Works
Swift Collective AB,Swift Collective,South Korea,Defense IT,Swift Collective
Forge Data AB,Forge Data,UAE,EdTech,Forge Data
Micro Engineering AG,Micro Engineering,India,IT Services,Micro Engineering
Pro Research Pte Ltd,Pro Research,Australia,InsurTech,Pro Research
Elite Partners AG,Elite Partners,France,EdTech,Elite Partners
Smart Digital Inc,Smart Digital,India,E-Commerce,Smart Digital
Sync Research Pte Ltd,Sync Research,Mexico,Retail Tech,Sync Research
United Infrastructure Group,United Infrastructure,Singapore,Marketing Tech,United Infrastructure
Aurora Works Co,Aurora Works,Ireland,AI/ML,Aurora Works
Quantum Ventures Inc,Quantum Ventures,Canada,Cloud Computing,Quantum Ventures
Alpha Digital Ltd,Alpha Digital,Australia,Logistics Tech,Alpha Digital
Sys Technologies LLC,Sys Technologies,India,E-Commerce,Sys Technologies
Atlantic Innovations Inc,Atlantic Innovations,Romania,Data Analytics,Atlantic Innovations
Info Analytics AB,Info Analytics,Australia,AgriTech,Info Analytics
Hyper Cloud Co,Hyper Cloud,Romania,Gaming,Hyper Cloud
Elite Digital GmbH,Elite Digital,Romania,IoT,Elite Digital
Smart Group AG,Smart Group,Ireland,Government IT,Smart Group
Arc Academy GmbH,Arc Academy,Canada,Defense IT,Arc Academy
Super Systems AG,Super Systems,Ireland,E-Commerce,Super Systems
Nordic Collective AB,Nordic Collective,USA,Retail Tech,Nordic Collective
Prime Infrastructure AG,Prime Infrastructure,Israel,Government IT,Prime Infrastructure
Data Infrastructure Co,Data Infrastructure,Australia,Automotive Tech,Data Infrastructure
Wave Platforms Corp,Wave Platforms,South Korea,AgriTech,Wave Platforms
Sys Platforms Pvt Ltd,Sys Platforms,Sweden,ERP/CRM,Sys Platforms
Node Platforms LLC,Node Platforms,Singapore,InsurTech,Node Platforms
Solar Technologies AG,Solar Technologies,France,InsurTech,Solar Technologies
Apex Partners GmbH,Apex Partners,Ireland,Data Analytics,Apex Partners
Alpha Collective Ltd,Alpha Collective,France,Blockchain,Alpha Collective
Zen Collective LLC,Zen Collective,Switzerland,Defense IT,Zen Collective
Vertex Works Pte Ltd,Vertex Works,UK,ERP/CRM,Vertex Works
Cyber Alliance Pvt Ltd,Cyber Alliance,Germany,FinTech,Cyber Alliance
Grid Services Pvt Ltd,Grid Services,Japan,Retail Tech,Grid Services
Nexus Academy SA,Nexus Academy,Singapore,HR Tech,Nexus Academy
Pixel Software Corp,Pixel Software,Australia,Software,Pixel Software
Orion Analytics SA,Orion Analytics,Romania,Marketing Tech,Orion Analytics
Bolt Software LLC,Bolt Software,UK,Cloud Computing,Bolt Software
Global Infrastructure Pvt Ltd,Global Infrastructure,Germany,Aerospace,Global Infrastructure
Wave Research AB,Wave Research,Ireland,AgriTech,Wave Research
Elite Platforms Ltd,Elite Platforms,Brazil,EdTech,Elite Platforms
Cyber Data Ltd,Cyber Data,Ireland,FinTech,Cyber Data
Wave Solutions AB,Wave Solutions,Brazil,HR Tech,Wave Solutions
Quantum Academy Corp,Quantum Academy,Germany,Marketing Tech,Quantum Academy
Pixel Collective Corp,Pixel Collective,Sweden,Aerospace,Pixel Collective
Pinnacle Intelligence SA,Pinnacle Intelligence,Germany,E-Commerce,Pinnacle Intelligence
Link Collective Corp,Link Collective,Switzerland,IT Services,Link Collective
Allied Ventures Co,Allied Ventures,Mexico,Media Tech,Allied Ventures
Orion Academy Pvt Ltd,Orion Academy,Germany,Retail Tech,Orion Academy
Edge Cloud Pvt Ltd,Edge Cloud,Poland,Marketing Tech,Edge Cloud
Orion Logic Corp,Orion Logic,Romania,Media Tech,Orion Logic
Advanced Alliance AG,Advanced Alliance,Romania,Cloud Computing,Advanced Alliance
Flow Applications Co,Flow Applications,Australia,Healthcare IT,Flow Applications
Sys Digital LLC,Sys Digital,Canada,Retail Tech,Sys Digital
Forge Digital Inc,Forge Digital,Romania,Logistics Tech,Forge Digital
Pro Alliance GmbH,Pro Alliance,Ireland,Cybersecurity,Pro Alliance
Cyber Applications Co,Cyber Applications,Australia,InsurTech,Cyber Applications
Flow Studio Pvt Ltd,Flow Studio,Singapore,IT Services,Flow Studio
Global Works Ltd,Global Works,Singapore,ERP/CRM,Global Works
Nordic Alliance SA,Nordic Alliance,Mexico,Media Tech,Nordic Alliance
Vector Works Pvt Ltd,Vector Works,Israel,Retail Tech,Vector Works
Delta Networks AB,Delta Networks,Switzerland,E-Commerce,Delta Networks
Grid Applications Inc,Grid Applications,Mexico,Aerospace,Grid Applications
Omega Digital SA,Omega Digital,Sweden,Marketing Tech,Omega Digital
Prime Research SA,Prime Research,Japan,IoT,Prime Research
Pro Networks GmbH,Pro Networks,Australia,Cybersecurity,Pro Networks
Flux Corp Inc,Flux Corp,Japan,Logistics Tech,Flux Corp
Code Dynamics Ltd,Code Dynamics,Australia,Logistics Tech,Code Dynamics
Flow Systems Ltd,Flow Systems,Switzerland,Automotive Tech,Flow Systems
Net Platforms AG,Net Platforms,Australia,Data Analytics,Net Platforms
Prime Platforms AG,Prime Platforms,Israel,Cloud Computing,Prime Platforms
Arc Interactive AB,Arc Interactive,Sweden,Retail Tech,Arc Interactive
Elite Technologies AG,Elite Technologies,Japan,EdTech,Elite Technologies
Soft Technologies AG,Soft Technologies,USA,InsurTech,Soft Technologies
Arc Group LLC,Arc Group,South Korea,AgriTech,Arc Group
Atlantic Partners AG,Atlantic Partners,USA,Government IT,Atlantic Partners
United Corp SA,United Corp,South Korea,IT Services,United Corp
Bolt Interactive Pvt Ltd,Bolt Interactive,UAE,AI/ML,Bolt Interactive
Soft Platforms SA,Soft Platforms,Netherlands,IoT,Soft Platforms
Net Innovations Co,Net Innovations,Singapore,EdTech,Net Innovations
Advanced Research Inc,Advanced Research,India,Government IT,Advanced Research
Swift Ventures AG,Swift Ventures,Germany,LegalTech,Swift Ventures
Pinnacle Digital Co,Pinnacle Digital,Israel,Media Tech,Pinnacle Digital
Delta Platforms Group,Delta Platforms,Poland,EdTech,Delta Platforms
Allied Group GmbH,Allied Group,Mexico,E-Commerce,Allied Group
Premier Digital AB,Premier Digital,Netherlands,Blockchain,Premier Digital
Link Academy Group,Link Academy,Switzerland,AI/ML,Link Academy
Global Services Ltd,Global Services,Israel,PropTech,Global Services
Pixel Alliance Inc,Pixel Alliance,Sweden,AI/ML,Pixel Alliance
Soft Collective LLC,Soft Collective,Poland,EdTech,Soft Collective
Code Digital Corp,Code Digital,Mexico,Software,Code Digital
Data Technologies Pte Ltd,Data Technologies,India,AgriTech,Data Technologies
Sync Cloud AG,Sync Cloud,Israel,HR Tech,Sync Cloud
Zen Analytics Co,Zen Analytics,Australia,LegalTech,Zen Analytics
Alpha Dynamics LLC,Alpha Dynamics,Mexico,FinTech,Alpha Dynamics
Mega Digital Ltd,Mega Digital,Japan,Marketing Tech,Mega Digital
Delta Research Pte Ltd,Delta Research,Japan,EdTech,Delta Research
Sync Technologies AB,Sync Technologies,USA,Retail Tech,Sync Technologies
Quantum Interactive Co,Quantum Interactive,UK,FinTech,Quantum Interactive
Advanced Data SA,Advanced Data,Canada,IT Services,Advanced Data
Global Ventures LLC,Global Ventures,India,Data Analytics,Global Ventures
Grid Cloud Pte Ltd,Grid Cloud,Poland,PropTech,Grid Cloud
Sync Partners AG,Sync Partners,UAE,AgriTech,Sync Partners
Zenith Solutions AB,Zenith Solutions,USA,Retail Tech,Zenith Solutions
Data Corp Ltd,Data Corp,Brazil,IT Services,Data Corp
Hyper Alliance Ltd,Hyper Alliance,Poland,Healthcare IT,Hyper Alliance
Swift Applications GmbH,Swift Applications,Israel,Software,Swift Applications
Core Studio Group,Core Studio,Australia,IoT,Core Studio
Prime Intelligence GmbH,Prime Intelligence,Canada,AgriTech,Prime Intelligence
Code Partners Corp,Code Partners,Canada,Defense IT,Code Partners
Allied Systems Inc,Allied Systems,Singapore,PropTech,Allied Systems
Flow Platforms Inc,Flow Platforms,India,Retail Tech,Flow Platforms
